1,,
 ,6,1180
 ,7,2304
 ,8,1183
 ,9,1121
 ,10,2
 , ,
 ,,
 ,1,5169
 ,2,2194
 ,3,0
 ,4,0
 ,5,0
 ,6,198
 ,7,201
 ,8,201
 ,9,0
 ,10,1
 , ,
 ,,
 ,1,5125
 ,2,2392
 ,3,428
 ,4,0
 ,5,0
 ,6,0
 ,7,1805
 ,8,0
 ,9,1805
 ,10,1
 , ,
 ,,
 ,1,5551
 ,2,1964
 ,3,429
 ,4,0
 ,5,0
 ,6,0
 ,7,429
 ,8,0
 ,9,429
 ,10,1
 , ,
 ,,
 ,1,5877
 ,2,1561
 ,3,262
 ,4,0
 ,5,94
 ,6,1036
 ,7,2457
 ,8,1039
 ,9,1418
 ,10,2
 , ,
 ,,
 ,1,5166
 ,2,2331
 ,3,342
 ,4,0
 ,5,75
 ,6,297
 ,7,1571
 ,8,299
 ,9,1272
 ,10,2
 , ,
 ,,
 ,1,5126
 ,2,2295
 ,3,331
 ,4,0
 ,5,28
 ,6,3
 ,7,632
 ,8,5
 ,9,627
 ,10,2
 , ,
 ,,
 ,1,5539
 ,2,1964
 ,3,426
 ,4,0
 ,5,2
 ,6,0
 ,7,429
 ,8,0
 ,9,429
 ,10,1
 , ,
 ,,
 ,1,5887
 ,2,1538
 ,3,354
 ,4,0
 ,5,0
 ,6,0
 ,7,354
 ,8,0
 ,9,354
 ,10,1
 , ,
 ,,
 ,1,6297
 ,2,1199
 ,3,428
 ,4,0
 ,5,0
 ,6,171
 ,7,602
 ,8,173
 ,9,429
 ,10,2
 , ,
 ,,
 ,1,6484
 ,2,945
 ,3,344
 ,4,0
 ,5,13
 ,6,497
 ,7,1014
 ,8,499
 ,9,515
 ,10,2
 , ,
 ,,
 ,1,6344
 ,2,1096
 ,3,330
 ,4,0
 ,5,35
 ,6,640
 ,7,1464
 ,8,645
 ,9,819
 ,10,2
 , ,
 ,,
 ,1,6025
 ,2,1405
 ,3,307
 ,4,0
 ,5,50
 ,6,494
 ,7,1365
 ,8,499
 ,9,866
 ,10,2
 , ,
 ,,
 ,1,5833
 ,2,1590
 ,3,309
 ,4,0
 ,5,44
 ,6,148
 ,7,923
 ,8,153
 ,9,770
 ,10,2
 , ,
 ,,
 ,1,5987
 ,2,1435
 ,3,345
 ,4,0
 ,5,10
 ,6,0
 ,7,493
 ,8,1
 ,9,492
 ,10,2
 , ,
 ,,
 ,1,6329
 ,2,1089
 ,3,351
 ,4,0
 ,5,0
 ,6,223
 ,7,578
 ,8,227
 ,9,351
 ,10,2
 , ,
 ,,
 ,1,6462
 ,2,961
 ,3,340
 ,4,0
 ,5,15
 ,6,427
 ,7,7216
 ,8,6654
 ,9,562
 ,10,2
 , ,
 ,,
 ,1,6439
 ,2,1044
 ,3,398
 ,4,0
 ,5,30
 ,6,3
 ,7,7272
 ,8,6447
 ,9,825
 ,10,2
 , ,
 ,,
 ,1,6783
 ,2,654
 ,3,367
 ,4,0
 ,5,1
 ,6,709
 ,7,7318
 ,8,6950
 ,9,368
 ,10,2
 , ,
 ,,
 ,1,6425
 ,2,996
 ,3,233
 ,4,0
 ,5,64
 ,6,3
 ,7,7686
 ,8,6691
 ,9,995
 ,10,2
 , ,
 ,,
 ,1,6688
 ,2,768
 ,3,376
 ,4,0
 ,5,0
 ,6,512
 ,7,1559
 ,8,1183
 ,9,376
 ,10,2
 , ,
 ,,
 ,1,6597
 ,2,904
 ,3,386
 ,4,0
 ,5,42
 ,6,809
 ,7,2121
 ,8,1260
 ,9,861
 ,10,2
 , ,
 ,,
 ,1,6112
 ,2,1327
 ,3,302
 ,4,0
 ,5,60
 ,6,701
 ,7,2260
 ,8,1154
 ,9,1106
 ,10,2
 , ,
 ,,
 ,1,5706
 ,2,1725
 ,3,309
 ,4,0
 ,5,48
 ,6,315
 ,7,1324
 ,8,318
 ,9,1006
 ,10,2
 , ,
 ,,
 ,1,5695
 ,2,1729
 ,3,334
 ,4,0
 ,5,22
 ,6,3
 ,7,655
 ,8,6
 ,9,649
 ,10,2
 , ,
 ,,
 ,1,6026
 ,2,1397
 ,3,354
 ,4,0
 ,5,1
 ,6,0
 ,7,391
 ,8,0
 ,9,391
 ,10,1
 , ,
 ,,
 ,1,6454
 ,2,1043
 ,3,429
 ,4,0
 ,5,0
 ,6,347
 ,7,815
 ,8,349
 ,9,466
 ,10,2
 , ,
 ,,
 ,1,6534
 ,2,961
 ,3,390
 ,4,0
 ,5,38
 ,6,662
 ,7,1385
 ,8,664
 ,9,721
 ,10,2
 , ,
 ,,
 ,1,6191
 ,2,1233
 ,3,308
 ,4,0
 ,5,48
 ,6,723
 ,7,1696
 ,8,726
 ,9,970
 ,10,2
 , ,
 ,,
 ,1,5778
 ,2,1647
 ,3,306
 ,4,0
 ,5,49
 ,6,390
 ,7,1420
 ,8,392
 ,9,1028
 ,10,2
 , ,
 ,,
 ,1,5769
 ,2,1724
 ,3,400
 ,4,0
 ,5,27
 ,6,0
 ,7,788
 ,8,2
 ,9,786
 ,10,2
 , ,
 ,,
 ,1,6098
 ,2,1323
 ,3,356
 ,4,0
 ,5,0
 ,6,0
 ,7,356
 ,8,0
 ,9,356
 ,10,1
 , ,
 ,,
 ,1,6453
 ,2,967
 ,3,355
 ,4,0
 ,5,0
 ,6,348
 ,7,704
 ,8,349
 ,9,355
 ,10,2
 , ,
 ,,
 ,1,6451
 ,2,965
 ,3,331
 ,4,0
 ,5,24
 ,6,651
 ,7,1332
 ,8,653
 ,9,679
 ,10,2
 , ,
 ,,
 ,1,6138
 ,2,1284
 ,3,317
 ,4,0
 ,5,44
 ,6,719
 ,7,7334
 ,8,6375
 ,9,959
 ,10,2
 , ,
 ,,
 ,1,5804
 ,2,1684
 ,3,379
 ,4,0
 ,5,49
 ,6,0
 ,7,6965
 ,8,5888
 ,9,1077
 ,10,2
 , ,
 ,,
 ,1,6184
 ,2,1304
 ,3,428
 ,4,0
 ,5,0
 ,6,48
 ,7,709
 ,8,281
 ,9,428
 ,10,2
 , ,
 ,,
 ,1,6470
 ,2,927
 ,3,352
 ,4,0
 ,5,3
 ,6,458
 ,7,7148
 ,8,6749
 ,9,399
 ,10,2
 , ,
 ,,
 ,1,6375
 ,2,1033
 ,3,325
 ,4,0
 ,5,31
 ,6,1
 ,7,7254
 ,8,6471
 ,9,783
 ,10,2
 , ,
 ,,
 ,1,6710
 ,2,703
 ,3,354
 ,4,0
 ,5,1
 ,6,628
 ,7,1164
 ,8,809
 ,9,355
 ,10,2
 , ,
 ,,
 ,1,6433
 ,2,977
 ,3,312
 ,4,0
 ,5,43
 ,6,920
 ,7,2043
 ,8,1102
 ,9,941
 ,10,2
 , ,
 ,,
 ,1,5835
 ,2,1581
 ,3,297
 ,4,0
 ,5,61
 ,6,513
 ,7,1867
 ,8,695
 ,9,1172
 ,10,2
 , ,
 ,,
 ,1,5618
 ,2,1796
 ,3,319
 ,4,0
 ,5,36
 ,6,3
 ,7,836
 ,8,4
 ,9,832
 ,10,2
 , ,
 ,,
 ,1,5950
 ,2,1462
 ,3,355
 ,4,0
 ,5,1
 ,6,0
 ,7,359
 ,8,0
 ,9,359
 ,10,1
 , ,
 ,,
 ,1,6378
 ,2,1106
 ,3,428
 ,4,0
 ,5,0
 ,6,367
 ,7,801
 ,8,370
 ,9,431
 ,10,2
 , ,
 ,,
 ,1,6367
 ,2,1045
 ,3,327
 ,4,0
 ,5,27
 ,6,574
 ,7,1270
 ,8,579
 ,9,691
 ,10,2
 , ,
 ,,
 ,1,6136
 ,2,1291
 ,3,330
 ,4,0
 ,5,39
 ,6,611
 ,7,1518
 ,8,616
 ,9,902
 ,10,2
 , ,
 ,,
 ,1,5845
 ,2,1571
 ,3,318
 ,4,0
 ,5,41
 ,6,283
 ,7,1214
 ,8,285
 ,9,929
 ,10,2
 , ,
 ,,
 ,1,5878
 ,2,1532
 ,3,333
 ,4,0
 ,5,22
 ,6,69
 ,7,671
 ,8,70
 ,9,601
 ,10,2
 , ,
 ,,
 ,1,6145
 ,2,1267
 ,3,348
 ,4,0
 ,5,8
 ,6,148
 ,7,566
 ,8,149
 ,9,417
 ,10,2
 , ,
 ,,
 ,1,6415
 ,2,1065
 ,3,418
 ,4,0
 ,5,10
 ,6,355
 ,7,922
 ,8,356
 ,9,566
 ,10,2
 , ,
 ,,
 ,1,6399
 ,2,1002
 ,3,333
 ,4,0
 ,5,24
 ,6,650
 ,7,1328
 ,8,655
 ,9,673
 ,10,2
 , ,
 ,,
 ,1,6097
 ,2,1315
 ,3,314
 ,4,0
 ,5,44
 ,6,435
 ,7,7174
 ,8,6217
 ,9,957
 ,10,2
 , ,
 ,,
 ,1,5973
 ,2,1435
 ,3,327
 ,4,0
 ,5,29
 ,6,0
 ,7,6799
 ,8,6048
 ,9,751
 ,10,2
 , ,
 ,,
 ,1,6304
 ,2,1107
 ,3,356
 ,4,0
 ,5,0
 ,6,234
 ,7,860
 ,8,504
 ,9,356
 ,10,2
 , ,
 ,,
 ,1,6425
 ,2,985
 ,3,340
 ,4,0
 ,5,15
 ,6,513
 ,7,1355
 ,8,782
 ,9,573
 ,10,2
 , ,
 ,,
 ,1,6256
 ,2,1157
 ,3,323
 ,4,0
 ,5,35
 ,6,163
 ,7,7154
 ,8,6326
 ,9,828
 ,10,2
 , ,
 ,,
 ,1,6408
 ,2,995
 ,3,339
 ,4,0
 ,5,20
 ,6,269
 ,7,6990
 ,8,6489
 ,9,501
 ,10,2
 , ,
 ,,
 ,1,6484
 ,2,923
 ,3,335
 ,4,0
 ,5,22
 ,6,706
 ,7,1637
 ,8,1034
 ,9,603
 ,10,2
 , ,
 ,,
 ,1,6084
 ,2,1308
 ,3,310
 ,4,0
 ,5,48
 ,6,923
 ,7,2268
 ,8,1253
 ,9,1015
 ,10,2
 , ,
 ,,
 ,1,5558
 ,2,1917
 ,3,361
 ,4,0
 ,5,69
 ,6,206
 ,7,1774
 ,8,536
 ,9,1238
 ,10,2
 , ,
 ,,
 ,1,5673
 ,2,1748
 ,3,414
 ,4,0
 ,5,14
 ,6,65
 ,7,687
 ,8,67
 ,9,620
 ,10,2
 , ,
 ,,
 ,1,6085
 ,2,1412
 ,3,0
 ,4,0
 ,5,0
 ,6,0
 ,7,2
 ,8,2
 ,9,0
 ,10,1
 , ,
 ,,
 ,1,6085
 ,2,1412
 ,3,352
 ,4,0
 ,5,0
 ,6,0
 ,7,418
 ,8,0
 ,9,418
 ,10,1
 , ,
 ,,
 ,1,6512
 ,2,1059
 ,3,428
 ,4,0
 ,5,0
 ,6,256
 ,7,686
 ,8,258
 ,9,428
 ,10,2
 , ,
 ,,
 ,1,6571
 ,2,895
 ,3,335
 ,4,0
 ,5,20
 ,6,737
 ,7,1331
 ,8,741
 ,9,590
 ,10,2
 , ,
 ,,
 ,1,6243
 ,2,1295
 ,3,376
 ,4,0
 ,5,52
 ,6,739
 ,7,1855
 ,8,743
 ,9,1112
 ,10,2
 , ,
 ,,
 ,1,5825
 ,2,1655
 ,3,313
 ,4,0
 ,5,48
 ,6,348
 ,7,1400
 ,8,352
 ,9,1048
 ,10,2
 , ,
 ,,
 ,1,5787
 ,2,1688
 ,3,336
 ,4,0
 ,5,24
 ,6,0
 ,7,686
 ,8,3
 ,9,683
 ,10,2
 , ,
 ,,
 ,1,6195
 ,2,1348
 ,3,430
 ,4,0
 ,5,0
 ,6,103
 ,7,537
 ,8,107
 ,9,430
 ,10,2
 , ,
 ,,
 ,1,6429
 ,2,1024
 ,3,343
 ,4,0
 ,5,8
 ,6,366
 ,7,815
 ,8,369
 ,9,446
 ,10,2
 , ,
 ,,
 ,1,6414
 ,2,1045
 ,3,330
 ,4,0
 ,5,24
 ,6,575
 ,7,1274
 ,8,579
 ,9,695
 ,10,2
 , ,
 ,,
 ,1,6176
 ,2,1290
 ,3,308
 ,4,0
 ,5,47
 ,6,167
 ,7,7129
 ,8,6252
 ,9,877
 ,10,2
 , ,
 ,,
 ,1,6318
 ,2,1151
 ,3,347
 ,4,0
 ,5,12
 ,6,0
 ,7,7164
 ,8,6648
 ,9,516
 ,10,2
 , ,
 ,,
 ,1,6733
 ,2,803
 ,3,427
 ,4,0
 ,5,0
 ,6,596
 ,7,1589
 ,8,1162
 ,9,427
 ,10,2
 , ,
 ,,
 ,1,6491
 ,2,972
 ,3,315
 ,4,0
 ,5,41
 ,6,430
 ,7,7540
 ,8,6625
 ,9,915
 ,10,2
 , ,
 ,,
 ,1,6384
 ,2,1083
 ,3,328
 ,4,0
 ,5,30
 ,6,2
 ,7,7232
 ,8,6474
 ,9,758
 ,10,2
 , ,
 ,,
 ,1,6708
 ,2,756
 ,3,357
 ,4,0
 ,5,0
 ,6,625
 ,7,1267
 ,8,910
 ,9,357
 ,10,2
 , ,
 ,,
 ,1,6441
 ,2,1024
 ,3,305
 ,4,0
 ,5,52
 ,6,845
 ,7,1986
 ,8,1126
 ,9,860
 ,10,2
 , ,
 ,,
 ,1,5915
 ,2,1558
 ,3,299
 ,4,0
 ,5,66
 ,6,472
 ,7,1864
 ,8,753
 ,9,1111
 ,10,2
 , ,
 ,,
 ,1,5735
 ,2,1730
 ,3,323
 ,4,0
 ,5,35
 ,6,3
 ,7,744
 ,8,4
 ,9,740
 ,10,2
 , ,
 ,,
 ,1,6034
 ,2,1409
 ,3,353
 ,4,0
 ,5,1
 ,6,0
 ,7,356
 ,8,0
 ,9,356
 ,10,1
 , ,
 ,,
 ,1,6401
 ,2,1055
 ,3,355
 ,4,0
 ,5,0
 ,6,272
 ,7,628
 ,8,273
 ,9,355
 ,10,2
 , ,
 ,,
 ,1,6557
 ,2,972
 ,3,408
 ,4,0
 ,5,20
 ,6,622
 ,7,1305
 ,8,624
 ,9,681
 ,10,2
 , ,
 ,,
 ,1,6281
 ,2,1183
 ,3,311
 ,4,0
 ,5,52
 ,6,690
 ,7,1582
 ,8,692
 ,9,890
 ,10,2
 , ,
 ,,
 ,1,5889
 ,2,1561
 ,3,302
 ,4,0
 ,5,54
 ,6,350
 ,7,1290
 ,8,352
 ,9,938
 ,10,2
 , ,
 ,,
 ,1,5915
 ,2,1608
 ,3,394
 ,4,0
 ,5,34
 ,6,41
 ,7,772
 ,8,43
 ,9,729
 ,10,2
 , ,
 ,,
 ,1,6200
 ,2,1253
 ,3,356
 ,4,0
 ,5,3
 ,6,146
 ,7,555
 ,8,147
 ,9,408
 ,10,2
 , ,
 ,,
 ,1,6406
 ,2,1042
 ,3,345
 ,4,0
 ,5,10
 ,6,374
 ,7,865
 ,8,375
 ,9,490
 ,10,2
 , ,
 ,,
 ,1,6388
 ,2,1070
 ,3,333
 ,4,0
 ,5,30
 ,6,610
 ,7,1317
 ,8,611
 ,9,706
 ,10,2
 , ,
 ,,
 ,1,6107
 ,2,1343
 ,3,313
 ,4,0
 ,5,47
 ,6,765
 ,7,1658
 ,8,767
 ,9,891
 ,10,2
 , ,
 ,,
 ,1,5730
 ,2,1790
 ,3,338
 ,4,0
 ,5,59
 ,6,82
 ,7,6866
 ,8,5814
 ,9,1052
 ,10,2
 , ,
 ,,
 ,1,5950
 ,2,1531
 ,3,346
 ,4,0
 ,5,16
 ,6,0
 ,7,436
 ,8,9
 ,9,427
 ,10,2
 , ,
 ,,
 ,1,6289
 ,2,1183
 ,3,354
 ,4,0
 ,5,0
 ,6,0
 ,7,7041
 ,8,6685
 ,9,356
 ,10,2
 , ,
 ,,
 ,1,6717
 ,2,830
 ,3,428
 ,4,0
 ,5,0
 ,6,572
 ,7,7275
 ,8,6847
 ,9,428
 ,10,2
 , ,
 ,,
 ,1,6577
 ,2,974
 ,3,367
 ,4,0
 ,5,43
 ,6,11
 ,7,7921
 ,8,6947
 ,9,974
 ,10,2
 , ,
 ,,
 ,1,6965
 ,2,615
 ,3,343
 ,4,0
 ,5,8
 ,6,773
 ,7,2751
 ,8,2399
 ,9,352
 ,10,2
 , ,
 ,,
 ,1,6536
 ,2,1042
 ,3,273
 ,4,0
 ,5,55
 ,6,957
 ,7,2671
 ,8,1630
 ,9,1041
 ,10,2
 , ,
 ,,
 ,1,5856
 ,2,1723
 ,3,288
 ,4,0
 ,5,68
 ,6,434
 ,7,2334
 ,8,1107
 ,9,1227
 ,10,2
 , ,
 ,,
 ,1,5713
 ,2,1866
 ,3,330
 ,4,0
 ,5,28
 ,6,3
 ,7,768
 ,8,4
 ,9,764
 ,10,2
 , ,
 ,,
 ,1,6040
 ,2,1538
 ,3,358
 ,4,0
 ,5,1
 ,6,0
 ,7,362
 ,8,1
 ,9,361
 ,10,2
 , ,
 ,,
 ,1,6394
 ,2,1180
 ,3,351
 ,4,0
 ,5,0
 ,6,158
 ,7,510
 ,8,159
 ,9,351
 ,10,2
 , ,
 ,,
 ,1,6593
 ,2,987
 ,3,346
 ,4,0
 ,5,11
 ,6,777
 ,7,1282
 ,8,778
 ,9,504
 ,10,2
 , ,
 ,,
 ,1,6235
 ,2,1417
 ,3,378
 ,4,0
 ,5,50
 ,6,929
 ,7,2075
 ,8,931
 ,9,1144
 ,10,2
 , ,
 ,,
 ,1,5687
 ,2,1964
 ,3,354
 ,4,0
 ,5,69
 ,6,296
 ,7,1556
 ,8,298
 ,9,1258
 ,10,2
 , ,
 ,,
 ,1,5749
 ,2,1906
 ,3,408
 ,4,0
 ,5,20
 ,6,1
 ,7,707
 ,8,3
 ,9,704
 ,10,2
 , ,
 ,,
 ,1,6082
 ,2,1495
 ,3,359
 ,4,0
 ,5,1
 ,6,0
 ,7,360
 ,8,0
 ,9,360
 ,10,1
 , ,
 ,,
 ,1,6435
 ,2,1136
 ,3,354
 ,4,0
 ,5,0
 ,6,477
 ,7,834
 ,8,479
 ,9,355
 ,10,2
 , ,
 ,,
 ,1,6398
 ,2,1259
 ,3,0
 ,4,0
 ,5,0
 ,6,380
 ,7,382
 ,8,382
 ,9,0
 ,10,1
 , ,
 ,,
 ,1,7648
 ,2,1639
 ,3,371
 ,4,0
 ,5,57
 ,6,460
 ,7,1656
 ,8,462
 ,9,1194
 ,10,2
 , ,
 ,,
 ,1,7482
 ,2,1726
 ,3,324
 ,4,0
 ,5,31
 ,6,64
 ,7,841
 ,8,66
 ,9,775
 ,10,2
 , ,
 ,,
 ,1,7826
 ,2,1456
 ,3,423
 ,4,0
 ,5,5
 ,6,0
 ,7,487
 ,8,0
 ,9,487
 ,10,1
 , ,
 ,,
 ,1,8176
 ,2,1032
 ,3,356
 ,4,0
 ,5,0
 ,6,281
 ,7,639
 ,8,283
 ,9,356
 ,10,2
 , ,
 ,,
 ,1,8247
 ,2,957
 ,3,337
 ,4,0
 ,5,18
 ,6,636
 ,7,1258
 ,8,640
 ,9,618
 ,10,2
 , ,
 ,,
 ,1,7929
 ,2,1269
 ,3,313
 ,4,0
 ,5,43
 ,6,143
 ,7,8947
 ,8,8018
 ,9,929
 ,10,2
 , ,
 ,,
 ,1,8102
 ,2,1091
 ,3,342
 ,4,0
 ,5,13
 ,6,0
 ,7,8739
 ,8,8272
 ,9,467
 ,10,2
 , ,
 ,,
 ,1,8532
 ,2,748
 ,3,429
 ,4,0
 ,5,0
 ,6,161
 ,7,9059
 ,8,8629
 ,9,430
 ,10,2
 , ,
 ,,
 ,1,8801
 ,2,480
 ,3,318
 ,4,0
 ,5,12
 ,6,0
 ,7,9284
 ,8,8805
 ,9,479
 ,10,2
 , ,
 ,,
 ,1,9056
 ,2,159
 ,3,159
 ,4,0
 ,5,0
 ,6,1110
 ,7,2010
 ,8,1851
 ,9,159
 ,10,2
 , ,
 ,,
 ,1,8103
 ,2,1110
 ,3,19
 ,4,0
 ,5,77
 ,6,1190
 ,7,2643
 ,8,1533
 ,9,1110
 ,10,2
 , ,
 ,,
 ,1,6986
 ,2,2277
 ,3,320
 ,4,0
 ,5,88
 ,6,193
 ,7,1978
 ,8,533
 ,9,1445
 ,10,2
 , ,
 ,,
 ,1,7055
 ,2,2148
 ,3,337
 ,4,0
 ,5,17
 ,6,1
 ,7,532
 ,8,2
 ,9,530
 ,10,2
 , ,
 ,,
 ,1,7370
 ,2,1823
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,355
 ,8,0
 ,9,355
 ,10,1
 , ,
 ,,
 ,1,7788
 ,2,1476
 ,3,428
 ,4,0
 ,5,0
 ,6,215
 ,7,644
 ,8,216
 ,9,428
 ,10,2
 , ,
 ,,
 ,1,8007
 ,2,1264
 ,3,414
 ,4,0
 ,5,14
 ,6,429
 ,7,1060
 ,8,431
 ,9,629
 ,10,2
 , ,
 ,,
 ,1,7919
 ,2,1275
 ,3,321
 ,4,0
 ,5,35
 ,6,408
 ,7,1158
 ,8,409
 ,9,749
 ,10,2
 , ,
 ,,
 ,1,7840
 ,2,1357
 ,3,328
 ,4,0
 ,5,33
 ,6,380
 ,7,1109
 ,8,381
 ,9,728
 ,10,2
 , ,
 ,,
 ,1,7782
 ,2,1406
 ,3,328
 ,4,0
 ,5,26
 ,6,233
 ,7,939
 ,8,234
 ,9,705
 ,10,2
 , ,
 ,,
 ,1,7955
 ,2,1305
 ,3,413
 ,4,0
 ,5,15
 ,6,469
 ,7,1116
 ,8,470
 ,9,646
 ,10,2
 , ,
 ,,
 ,1,7820
 ,2,1361
 ,3,322
 ,4,0
 ,5,33
 ,6,364
 ,7,1157
 ,8,366
 ,9,791
 ,10,2
 , ,
 ,,
 ,1,7861
 ,2,1396
 ,3,398
 ,4,0
 ,5,31
 ,6,317
 ,7,1075
 ,8,321
 ,9,754
 ,10,2
 , ,
 ,,
 ,1,7945
 ,2,1310
 ,3,407
 ,4,0
 ,5,21
 ,6,331
 ,7,1058
 ,8,334
 ,9,724
 ,10,2
 , ,
 ,,
 ,1,7955
 ,2,1231
 ,3,342
 ,4,0
 ,5,21
 ,6,360
 ,7,1035
 ,8,363
 ,9,672
 ,10,2
 , ,
 ,,
 ,1,7933
 ,2,1247
 ,3,331
 ,4,0
 ,5,24
 ,6,428
 ,7,1122
 ,8,431
 ,9,691
 ,10,2
 , ,
 ,,
 ,1,7912
 ,2,1342
 ,3,401
 ,4,0
 ,5,28
 ,6,427
 ,7,1258
 ,8,429
 ,9,829
 ,10,2
 , ,
 ,,
 ,1,7890
 ,2,1362
 ,3,399
 ,4,0
 ,5,28
 ,6,327
 ,7,1145
 ,8,328
 ,9,817
 ,10,2
 , ,
 ,,
 ,1,7892
 ,2,1286
 ,3,328
 ,4,0
 ,5,28
 ,6,297
 ,7,950
 ,8,298
 ,9,652
 ,10,2
 , ,
 ,,
 ,1,7924
 ,2,1252
 ,3,338
 ,4,0
 ,5,19
 ,6,317
 ,7,953
 ,8,318
 ,9,635
 ,10,2
 , ,
 ,,
 ,1,7931
 ,2,1238
 ,3,335
 ,4,0
 ,5,21
 ,6,364
 ,7,1018
 ,8,366
 ,9,652
 ,10,2
 , ,
 ,,
 ,1,7911
 ,2,1264
 ,3,332
 ,4,0
 ,5,25
 ,6,287
 ,7,8709
 ,8,8015
 ,9,694
 ,10,2
 , ,
 ,,
 ,1,7948
 ,2,1216
 ,3,323
 ,4,0
 ,5,33
 ,6,0
 ,7,8613
 ,8,8028
 ,9,585
 ,10,2
 , ,
 ,,
 ,1,8278
 ,2,896
 ,3,356
 ,4,0
 ,5,0
 ,6,357
 ,7,8763
 ,8,8406
 ,9,357
 ,10,2
 , ,
 ,,
 ,1,8285
 ,2,896
 ,3,337
 ,4,0
 ,5,25
 ,6,2
 ,7,9110
 ,8,8416
 ,9,694
 ,10,2
 , ,
 ,,
 ,1,8619
 ,2,559
 ,3,355
 ,4,0
 ,5,1
 ,6,781
 ,7,1805
 ,8,1449
 ,9,356
 ,10,2
 , ,
 ,,
 ,1,8192
 ,2,985
 ,3,222
 ,4,0
 ,5,53
 ,6,1012
 ,7,2365
 ,8,1381
 ,9,984
 ,10,2
 , ,
 ,,
 ,1,7481
 ,2,1774
 ,3,360
 ,4,0
 ,5,79
 ,6,465
 ,7,2197
 ,8,835
 ,9,1362
 ,10,2
 , ,
 ,,
 ,1,7301
 ,2,1866
 ,3,321
 ,4,0
 ,5,36
 ,6,3
 ,7,755
 ,8,5
 ,9,750
 ,10,2
 , ,
 ,,
 ,1,7691
 ,2,1545
 ,3,427
 ,4,0
 ,5,1
 ,6,0
 ,7,431
 ,8,0
 ,9,431
 ,10,1
 , ,
 ,,
 ,1,8041
 ,2,1117
 ,3,356
 ,4,0
 ,5,0
 ,6,225
 ,7,583
 ,8,227
 ,9,356
 ,10,2
 , ,
 ,,
 ,1,8174
 ,2,986
 ,3,343
 ,4,0
 ,5,15
 ,6,561
 ,7,1132
 ,8,564
 ,9,568
