1,,
 ,6,0
 ,7,351
 ,8,0
 ,9,351
 ,10,1
 , ,
 ,,
 ,1,7826
 ,2,2022
 ,3,356
 ,4,0
 ,5,0
 ,6,0
 ,7,356
 ,8,0
 ,9,356
 ,10,1
 , ,
 ,,
 ,1,8181
 ,2,1666
 ,3,79
 ,4,0
 ,5,102
 ,6,1182
 ,7,2878
 ,8,1212
 ,9,1666
 ,10,2
 , ,
 ,,
 ,1,7152
 ,2,2766
 ,3,416
 ,4,0
 ,5,0
 ,6,362
 ,7,781
 ,8,365
 ,9,416
 ,10,2
 , ,
 ,,
 ,1,7145
 ,2,2712
 ,3,354
 ,4,0
 ,5,0
 ,6,0
 ,7,354
 ,8,0
 ,9,354
 ,10,1
 , ,
 ,,
 ,1,7501
 ,2,2358
 ,3,357
 ,4,0
 ,5,0
 ,6,0
 ,7,357
 ,8,0
 ,9,357
 ,10,1
 , ,
 ,,
 ,1,7936
 ,2,2001
 ,3,436
 ,4,0
 ,5,0
 ,6,1
 ,7,437
 ,8,1
 ,9,436
 ,10,2
 , ,
 ,,
 ,1,8285
 ,2,1566
 ,3,40
 ,4,0
 ,5,100
 ,6,1170
 ,7,2749
 ,8,1183
 ,9,1566
 ,10,2
 , ,
 ,,
 ,1,7210
 ,2,2702
 ,3,387
 ,4,0
 ,5,0
 ,6,371
 ,7,764
 ,8,377
 ,9,387
 ,10,2
 , ,
 ,,
 ,1,7191
 ,2,2686
 ,3,356
 ,4,0
 ,5,0
 ,6,0
 ,7,356
 ,8,0
 ,9,356
 ,10,1
 , ,
 ,,
 ,1,7545
 ,2,2330
 ,3,354
 ,4,0
 ,5,0
 ,6,0
 ,7,354
 ,8,0
 ,9,354
 ,10,1
 , ,
 ,,
 ,1,7906
 ,2,1976
 ,3,363
 ,4,0
 ,5,0
 ,6,2
 ,7,365
 ,8,2
 ,9,363
 ,10,2
 , ,
 ,,
 ,1,8261
 ,2,1615
 ,3,163
 ,4,0
 ,5,102
 ,6,77
 ,7,10110
 ,8,8495
 ,9,1615
 ,10,2
 , ,
 ,,
 ,1,8418
 ,2,1513
 ,3,514
 ,4,0
 ,5,0
 ,6,423
 ,7,949
 ,8,435
 ,9,514
 ,10,2
 , ,
 ,,
 ,1,8351
 ,2,1422
 ,3,357
 ,4,0
 ,5,0
 ,6,0
 ,7,357
 ,8,0
 ,9,357
 ,10,1
 , ,
 ,,
 ,1,8705
 ,2,1065
 ,3,355
 ,4,0
 ,5,0
 ,6,257
 ,7,665
 ,8,310
 ,9,355
 ,10,2
 , ,
 ,,
 ,1,8804
 ,2,967
 ,3,303
 ,4,0
 ,5,54
 ,6,902
 ,7,10102
 ,8,9162
 ,9,940
 ,10,2
 , ,
 ,,
 ,1,8260
 ,2,1561
 ,3,409
 ,4,0
 ,5,0
 ,6,80
 ,7,848
 ,8,439
 ,9,409
 ,10,2
 , ,
 ,,
 ,1,8604
 ,2,1232
 ,3,252
 ,4,0
 ,5,72
 ,6,394
 ,7,10057
 ,8,8825
 ,9,1232
 ,10,2
 , ,
 ,,
 ,1,8432
 ,2,1384
 ,3,0
 ,4,0
 ,5,0
 ,6,0
 ,7,96
 ,8,96
 ,9,0
 ,10,1
 , ,
 ,,
 ,1,8456
 ,2,1384
 ,3,351
 ,4,0
 ,5,0
 ,6,0
 ,7,352
 ,8,1
 ,9,351
 ,10,2
 , ,
 ,,
 ,1,8810
 ,2,1033
 ,3,355
 ,4,0
 ,5,0
 ,6,97
 ,7,9228
 ,8,8873
 ,9,355
 ,10,2
 , ,
 ,,
 ,1,9069
 ,2,775
 ,3,284
 ,4,0
 ,5,35
 ,6,433
 ,7,10201
 ,8,9426
 ,9,775
 ,10,2
 , ,
 ,,
 ,1,8993
 ,2,923
 ,3,437
 ,4,0
 ,5,0
 ,6,405
 ,7,9518
 ,8,9081
 ,9,437
 ,10,2
 , ,
 ,,
 ,1,8942
 ,2,891
 ,3,58
 ,4,0
 ,5,57
 ,6,77
 ,7,9965
 ,8,9074
 ,9,891
 ,10,2
 , ,
 ,,
 ,1,8997
 ,2,905
 ,3,417
 ,4,0
 ,5,0
 ,6,455
 ,7,893
 ,8,476
 ,9,417
 ,10,2
 , ,
 ,,
 ,1,8897
 ,2,943
 ,3,356
 ,4,0
 ,5,0
 ,6,226
 ,7,9374
 ,8,9018
 ,9,356
 ,10,2
 , ,
 ,,
 ,1,9029
 ,2,813
 ,3,56
 ,4,0
 ,5,51
 ,6,54
 ,7,9970
 ,8,9157
 ,9,813
 ,10,2
 , ,
 ,,
 ,1,9103
 ,2,809
 ,3,436
 ,4,0
 ,5,0
 ,6,562
 ,7,1041
 ,8,605
 ,9,436
 ,10,2
 , ,
 ,,
 ,1,8974
 ,2,935
 ,3,319
 ,4,0
 ,5,43
 ,6,1240
 ,7,2227
 ,8,1293
 ,9,934
 ,10,2
 , ,
 ,,
 ,1,8055
 ,2,1854
 ,3,417
 ,4,0
 ,5,0
 ,6,411
 ,7,837
 ,8,420
 ,9,417
 ,10,2
 , ,
 ,,
 ,1,8003
 ,2,1848
 ,3,220
 ,4,0
 ,5,108
 ,6,1158
 ,7,3050
 ,8,1202
 ,9,1848
 ,10,2
 , ,
 ,,
 ,1,7117
 ,2,2779
 ,3,414
 ,4,0
 ,5,0
 ,6,363
 ,7,784
 ,8,370
 ,9,414
 ,10,2
 , ,
 ,,
 ,1,7109
 ,2,2728
 ,3,359
 ,4,0
 ,5,0
 ,6,0
 ,7,359
 ,8,0
 ,9,359
 ,10,1
 , ,
 ,,
 ,1,7467
 ,2,2369
 ,3,357
 ,4,0
 ,5,0
 ,6,0
 ,7,357
 ,8,0
 ,9,357
 ,10,1
 , ,
 ,,
 ,1,7820
 ,2,2012
 ,3,354
 ,4,0
 ,5,0
 ,6,1
 ,7,355
 ,8,1
 ,9,354
 ,10,2
 , ,
 ,,
 ,1,8185
 ,2,1659
 ,3,204
 ,4,0
 ,5,107
 ,6,825
 ,7,10124
 ,8,8465
 ,9,1659
 ,10,2
 , ,
 ,,
 ,1,7640
 ,2,2261
 ,3,413
 ,4,0
 ,5,0
 ,6,358
 ,7,803
 ,8,390
 ,9,413
 ,10,2
 , ,
 ,,
 ,1,7635
 ,2,2206
 ,3,354
 ,4,0
 ,5,0
 ,6,0
 ,7,354
 ,8,0
 ,9,354
 ,10,1
 , ,
 ,,
 ,1,7993
 ,2,1852
 ,3,358
 ,4,0
 ,5,0
 ,6,0
 ,7,358
 ,8,0
 ,9,358
 ,10,1
 , ,
 ,,
 ,1,8348
 ,2,1494
 ,3,311
 ,4,0
 ,5,44
 ,6,705
 ,7,1718
 ,8,759
 ,9,959
 ,10,2
 , ,
 ,,
 ,1,8029
 ,2,1886
 ,3,437
 ,4,0
 ,5,0
 ,6,361
 ,7,861
 ,8,424
 ,9,437
 ,10,2
 , ,
 ,,
 ,1,8020
 ,2,1810
 ,3,277
 ,4,0
 ,5,80
 ,6,54
 ,7,9664
 ,8,8317
 ,9,1347
 ,10,2
 , ,
 ,,
 ,1,8263
 ,2,1600
 ,3,450
 ,4,0
 ,5,0
 ,6,421
 ,7,877
 ,8,427
 ,9,450
 ,10,2
 , ,
 ,,
 ,1,8206
 ,2,1571
 ,3,362
 ,4,0
 ,5,0
 ,6,0
 ,7,362
 ,8,0
 ,9,362
 ,10,1
 , ,
 ,,
 ,1,8633
 ,2,1209
 ,3,331
 ,4,0
 ,5,62
 ,6,169
 ,7,10173
 ,8,8964
 ,9,1209
 ,10,2
 , ,
 ,,
 ,1,8795
 ,2,1044
 ,3,437
 ,4,0
 ,5,0
 ,6,439
 ,7,895
 ,8,458
 ,9,437
 ,10,2
 , ,
 ,,
 ,1,8713
 ,2,1046
 ,3,355
 ,4,0
 ,5,0
 ,6,72
 ,7,9190
 ,8,8835
 ,9,355
 ,10,2
 , ,
 ,,
 ,1,9058
 ,2,763
 ,3,97
 ,4,0
 ,5,46
 ,6,588
 ,7,9917
 ,8,9154
 ,9,763
 ,10,2
 , ,
 ,,
 ,1,8567
 ,2,1252
 ,3,0
 ,4,0
 ,5,0
 ,6,88
 ,7,206
 ,8,206
 ,9,0
 ,10,1
 , ,
 ,,
 ,1,8498
 ,2,1340
 ,3,351
 ,4,0
 ,5,0
 ,6,0
 ,7,351
 ,8,0
 ,9,351
 ,10,1
 , ,
 ,,
 ,1,8860
 ,2,989
 ,3,317
 ,4,0
 ,5,47
 ,6,195
 ,7,10153
 ,8,9251
 ,9,902
 ,10,2
 , ,
 ,,
 ,1,9056
 ,2,855
 ,3,437
 ,4,0
 ,5,0
 ,6,203
 ,7,9581
 ,8,9144
 ,9,437
 ,10,2
 , ,
 ,,
 ,1,9220
 ,2,621
 ,3,146
 ,4,0
 ,5,34
 ,6,559
 ,7,10032
 ,8,9411
 ,9,621
 ,10,2
 , ,
 ,,
 ,1,8852
 ,2,1033
 ,3,400
 ,4,0
 ,5,0
 ,6,284
 ,7,9347
 ,8,8947
 ,9,400
 ,10,2
 , ,
 ,,
 ,1,8926
 ,2,917
 ,3,89
 ,4,0
 ,5,59
 ,6,1209
 ,7,2154
 ,8,1237
 ,9,917
 ,10,2
 , ,
 ,,
 ,1,7864
 ,2,2036
 ,3,422
 ,4,0
 ,5,0
 ,6,387
 ,7,827
 ,8,405
 ,9,422
 ,10,2
 , ,
 ,,
 ,1,7831
 ,2,2001
 ,3,358
 ,4,0
 ,5,0
 ,6,1
 ,7,359
 ,8,1
 ,9,358
 ,10,2
 , ,
 ,,
 ,1,8186
 ,2,1645
 ,3,75
 ,4,0
 ,5,111
 ,6,1144
 ,7,2823
 ,8,1178
 ,9,1645
 ,10,2
 , ,
 ,,
 ,1,7165
 ,2,2713
 ,3,382
 ,4,0
 ,5,0
 ,6,354
 ,7,763
 ,8,381
 ,9,382
 ,10,2
 , ,
 ,,
 ,1,7237
 ,2,2685
 ,3,428
 ,4,0
 ,5,0
 ,6,0
 ,7,430
 ,8,2
 ,9,428
 ,10,2
 , ,
 ,,
 ,1,7594
 ,2,2257
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,358
 ,8,3
 ,9,355
 ,10,2
 , ,
 ,,
 ,1,8022
 ,2,1902
 ,3,404
 ,4,0
 ,5,24
 ,6,15
 ,7,9191
 ,8,8427
 ,9,764
 ,10,2
 , ,
 ,,
 ,1,8414
 ,2,1510
 ,3,379
 ,4,0
 ,5,69
 ,6,1117
 ,7,2557
 ,8,1142
 ,9,1415
 ,10,2
 , ,
 ,,
 ,1,7654
 ,2,2246
 ,3,410
 ,4,0
 ,5,0
 ,6,342
 ,7,800
 ,8,390
 ,9,410
 ,10,2
 , ,
 ,,
 ,1,7665
 ,2,2178
 ,3,354
 ,4,0
 ,5,0
 ,6,0
 ,7,354
 ,8,0
 ,9,354
 ,10,1
 , ,
 ,,
 ,1,8018
 ,2,1824
 ,3,303
 ,4,0
 ,5,51
 ,6,351
 ,7,1330
 ,8,354
 ,9,976
 ,10,2
 , ,
 ,,
 ,1,8013
 ,2,1870
 ,3,372
 ,4,0
 ,5,0
 ,6,274
 ,7,793
 ,8,421
 ,9,372
 ,10,2
 , ,
 ,,
 ,1,8095
 ,2,1772
 ,3,333
 ,4,0
 ,5,21
 ,6,119
 ,7,8469
 ,8,7826
 ,9,643
 ,10,2
 , ,
 ,,
 ,1,8377
 ,2,1562
 ,3,360
 ,4,0
 ,5,79
 ,6,1005
 ,7,10286
 ,8,8724
 ,9,1562
 ,10,2
 , ,
 ,,
 ,1,7719
 ,2,2201
 ,3,484
 ,4,0
 ,5,0
 ,6,0
 ,7,887
 ,8,403
 ,9,484
 ,10,2
 , ,
 ,,
 ,1,8079
 ,2,1717
 ,3,358
 ,4,0
 ,5,0
 ,6,0
 ,7,358
 ,8,0
 ,9,358
 ,10,1
 , ,
 ,,
 ,1,8435
 ,2,1359
 ,3,354
 ,4,0
 ,5,3
 ,6,50
 ,7,694
 ,8,307
 ,9,387
 ,10,2
 , ,
 ,,
 ,1,8729
 ,2,1055
 ,3,48
 ,4,0
 ,5,66
 ,6,466
 ,7,9922
 ,8,8867
 ,9,1055
 ,10,2
 , ,
 ,,
 ,1,8402
 ,2,1465
 ,3,376
 ,4,0
 ,5,0
 ,6,269
 ,7,768
 ,8,392
 ,9,376
 ,10,2
1,,
,,
1,,
 , ,
 ,,
 ,1,9417
 ,2,318
 ,3,220
 ,4,0
 ,5,4
 ,6,1
 ,7,10003
 ,8,9685
 ,9,318
 ,10,2
 , ,
 ,,
 ,1,9786
 ,2,11
 ,3,10
 ,4,0
 ,5,0
 ,6,0
 ,7,9798
 ,8,9787
 ,9,11
 ,10,2
 , ,
 ,,
 ,1,9787
 ,2,0
 ,3,0
 ,4,0
 ,5,0
 ,6,0
 ,7,9787
 ,8,9787
 ,9,0
 ,10,1
 , ,
 ,,
 ,1,9787
 ,2,0
 ,3,0
 ,4,0
 ,5,0
 ,6,0
 ,7,9787
 ,8,9787
 ,9,0
 ,10,1
 , ,
 ,,
 ,1,9787
 ,2,0
 ,3,0
 ,4,0
 ,5,0
 ,6,22
 ,7,9787
 ,8,9787
 ,9,0
 ,10,1
 , ,
 ,,
 ,1,9770
 ,2,41
 ,3,19
 ,4,0
 ,5,11
 ,6,2
 ,7,9921
 ,8,9880
 ,9,41
 ,10,2
 , ,
 ,,
 ,1,9878
 ,2,20
 ,3,20
 ,4,0
 ,5,0
 ,6,3
 ,7,9898
 ,8,9878
 ,9,20
 ,10,2
 , ,
 ,,
 ,1,9875
 ,2,3
 ,3,3
 ,4,0
 ,5,0
 ,6,25
 ,7,9878
 ,8,9875
 ,9,3
 ,10,2
 , ,
 ,,
 ,1,9850
 ,2,25
 ,3,22
 ,4,0
 ,5,2
 ,6,114
 ,7,9875
 ,8,9850
 ,9,25
 ,10,2
 , ,
 ,,
 ,1,9736
 ,2,114
 ,3,29
 ,4,0
 ,5,46
 ,6,1274
 ,7,1484
 ,8,1384
 ,9,100
 ,10,2
 , ,
 ,,
 ,1,8462
 ,2,1301
 ,3,68
 ,4,0
 ,5,113
 ,6,1182
 ,7,2492
 ,8,1191
 ,9,1301
 ,10,2
 , ,
 ,,
 ,1,7489
 ,2,2400
 ,3,486
 ,4,0
 ,5,0
 ,6,387
 ,7,873
 ,8,387
 ,9,486
 ,10,2
 , ,
 ,,
 ,1,7459
 ,2,2302
 ,3,356
 ,4,0
 ,5,0
 ,6,0
 ,7,356
 ,8,0
 ,9,356
 ,10,1
 , ,
 ,,
 ,1,7799
 ,2,1961
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,355
 ,8,0
 ,9,355
 ,10,1
 , ,
 ,,
 ,1,8157
 ,2,1606
 ,3,35
 ,4,0
 ,5,99
 ,6,1169
 ,7,2782
 ,8,1176
 ,9,1606
 ,10,2
 , ,
 ,,
 ,1,7090
 ,2,2737
 ,3,0
 ,4,0
 ,5,0
 ,6,343
 ,7,343
 ,8,343
 ,9,0
 ,10,1
 , ,
 ,,
 ,1,6784
 ,2,3080
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,355
 ,8,0
 ,9,355
 ,10,1
 , ,
 ,,
 ,1,7145
 ,2,2725
 ,3,360
 ,4,0
 ,5,0
 ,6,0
 ,7,360
 ,8,0
 ,9,360
 ,10,1
 , ,
 ,,
 ,1,7569
 ,2,2366
 ,3,428
 ,4,0
 ,5,0
 ,6,0
 ,7,428
 ,8,0
 ,9,428
 ,10,1
 , ,
 ,,
 ,1,7925
 ,2,1938
 ,3,357
 ,4,0
 ,5,0
 ,6,1
 ,7,358
 ,8,1
 ,9,357
 ,10,2
 , ,
 ,,
 ,1,8281
 ,2,1582
 ,3,68
 ,4,0
 ,5,102
 ,6,1180
 ,7,2765
 ,8,1183
 ,9,1582
 ,10,2
 , ,
 ,,
 ,1,7241
 ,2,2694
 ,3,447
 ,4,0
 ,5,0
 ,6,386
 ,7,834
 ,8,387
 ,9,447
 ,10,2
 , ,
 ,,
 ,1,7211
 ,2,2633
 ,3,356
 ,4,0
 ,5,0
 ,6,0
 ,7,356
 ,8,0
 ,9,356
 ,10,1
 , ,
 ,,
 ,1,7564
 ,2,2277
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,355
 ,8,0
 ,9,355
 ,10,1
 , ,
 ,,
 ,1,7919
 ,2,1922
 ,3,354
 ,4,0
 ,5,0
 ,6,0
 ,7,354
 ,8,0
 ,9,354
 ,10,1
 , ,
 ,,
 ,1,8330
 ,2,1583
 ,3,15
 ,4,0
 ,5,105
 ,6,1163
 ,7,2747
 ,8,1164
 ,9,1583
 ,10,2
 , ,
 ,,
 ,1,7173
 ,2,2728
 ,3,399
 ,4,0
 ,5,0
 ,6,385
 ,7,784
 ,8,385
 ,9,399
 ,10,2
 , ,
 ,,
 ,1,7145
 ,2,2714
 ,3,357
 ,4,0
 ,5,0
 ,6,0
 ,7,357
 ,8,0
 ,9,357
 ,10,1
 , ,
 ,,
 ,1,7499
 ,2,2357
 ,3,356
 ,4,0
 ,5,0
 ,6,0
 ,7,356
 ,8,0
 ,9,356
 ,10,1
 , ,
 ,,
 ,1,7857
 ,2,2001
 ,3,358
 ,4,0
 ,5,0
 ,6,0
 ,7,358
 ,8,0
 ,9,358
 ,10,1
 , ,
 ,,
 ,1,8219
 ,2,1644
 ,3,95
 ,4,0
 ,5,97
 ,6,1186
 ,7,2830
 ,8,1186
 ,9,1644
 ,10,2
 , ,
 ,,
 ,1,7194
 ,2,2732
 ,3,436
 ,4,0
 ,5,0
 ,6,386
 ,7,822
 ,8,386
 ,9,436
 ,10,2
 , ,
 ,,
 ,1,7165
 ,2,2682
 ,3,357
 ,4,0
 ,5,0
 ,6,0
 ,7,357
 ,8,0
 ,9,357
 ,10,1
 , ,
 ,,
 ,1,7521
 ,2,2325
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,355
 ,8,0
 ,9,355
 ,10,1
 , ,
 ,,
 ,1,7872
 ,2,1970
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,355
 ,8,0
 ,9,355
 ,10,1
 , ,
 ,,
 ,1,8286
 ,2,1626
 ,3,54
 ,4,0
 ,5,100
 ,6,385
 ,7,9954
 ,8,8328
 ,9,1626
 ,10,2
 , ,
 ,,
 ,1,7943
 ,2,1958
 ,3,406
 ,4,0
 ,5,0
 ,6,66
 ,7,835
 ,8,429
 ,9,406
 ,10,2
 , ,
 ,,
 ,1,8235
 ,2,1618
 ,3,358
 ,4,0
 ,5,0
 ,6,0
 ,7,358
 ,8,0
 ,9,358
 ,10,1
 , ,
 ,,
 ,1,8588
 ,2,1260
 ,3,351
 ,4,0
 ,5,0
 ,6,2
 ,7,9050
 ,8,8699
 ,9,351
 ,10,2
 , ,
 ,,
 ,1,8941
 ,2,911
 ,3,356
 ,4,0
 ,5,0
 ,6,2
 ,7,9426
 ,8,9070
 ,9,356
 ,10,2
 , ,
 ,,
 ,1,9298
 ,2,557
 ,3,104
 ,4,0
 ,5,44
 ,6,36
 ,7,10031
 ,8,9474
 ,9,557
 ,10,2
 , ,
 ,,
 ,1,9438
 ,2,476
 ,3,386
 ,4,0
 ,5,0
 ,6,130
 ,7,9909
 ,8,9523
 ,9,386
 ,10,2
 , ,
 ,,
 ,1,9679
 ,2,220
 ,3,55
 ,4,0
 ,5,78
 ,6,1
 ,7,10016
 ,8,9796
 ,9,220
 ,10,2
 , ,
 ,,
 ,1,9795
 ,2,164
 ,3,164
 ,4,0
 ,5,0
 ,6,4
 ,7,9961
 ,8,9797
 ,9,164
 ,10,2
 , ,
 ,,
 ,1,9853
 ,2,4
 ,3,3
 ,4,0
 ,5,1
 ,6,2
 ,7,9929
 ,8,9925
 ,9,4
 ,10,2
 , ,
 ,,
 ,1,9928
 ,2,3
 ,3,1
 ,4,0
 ,5,2
 ,6,135
 ,7,9931
 ,8,9928
 ,9,3
 ,10,2
 , ,
 ,,
 ,1,9794
 ,2,135
 ,3,11
 ,4,0
 ,5,21
 ,6,1256
 ,7,1468
 ,8,1333
 ,9,135
 ,10,2
 , ,
 ,,
 ,1,8614
 ,2,1377
 ,3,200
 ,4,0
 ,5,83
 ,6,1198
 ,7,2621
 ,8,1244
 ,9,1377
 ,10,2
 , ,
 ,,
 ,1,7617
 ,2,2369
 ,3,410
 ,4,0
 ,5,0
 ,6,376
 ,7,797
 ,8,387
 ,9,410
 ,10,2
 , ,
 ,,
 ,1,7668
 ,2,2335
 ,3,428
 ,4,0
 ,5,0
 ,6,0
 ,7,428
 ,8,0
 ,9,428
 ,10,1
 , ,
 ,,
 ,1,8023
 ,2,1907
 ,3,333
 ,4,0
 ,5,22
 ,6,16
 ,7,678
 ,8,16
 ,9,662
 ,10,2
 , ,
 ,,
 ,1,8413
 ,2,1589
 ,3,390
 ,4,0
 ,5,82
 ,6,1158
 ,7,2766
 ,8,1177
 ,9,1589
 ,10,2
 , ,
 ,,
 ,1,7557
 ,2,2356
 ,3,387
 ,4,0
 ,5,0
 ,6,382
 ,7,771
 ,8,384
 ,9,387
 ,10,2
 , ,
 ,,
 ,1,7527
 ,2,2351
 ,3,356
 ,4,0
 ,5,0
 ,6,0
 ,7,356
 ,8,0
 ,9,356
 ,10,1
 , ,
 ,,
 ,1,7885
 ,2,1995
 ,3,357
 ,4,0
 ,5,0
 ,6,0
 ,7,357
 ,8,0
 ,9,357
 ,10,1
 , ,
 ,,
 ,1,8240
 ,2,1638
 ,3,116
 ,4,0
 ,5,102
 ,6,1163
 ,7,2818
 ,8,1180
 ,9,1638
 ,10,2
 , ,
 ,,
 ,1,7251
 ,2,2684
 ,3,406
 ,4,0
 ,5,0
 ,6,368
 ,7,776
 ,8,370
 ,9,406
 ,10,2
 , ,
 ,,
 ,1,7242
 ,2,2646
 ,3,357
 ,4,0
 ,5,0
 ,6,2
 ,7,359
 ,8,2
 ,9,357
 ,10,2
 , ,
 ,,
 ,1,7664
 ,2,2298
 ,3,428
 ,4,0
 ,5,0
 ,6,0
 ,7,428
 ,8,0
 ,9,428
 ,10,1
 , ,
 ,,
 ,1,8016
 ,2,1870
 ,3,346
 ,4,0
 ,5,10
 ,6,1
 ,7,435
 ,8,1
 ,9,434
 ,10,2
 , ,
 ,,
 ,1,8436
 ,2,1522
 ,3,147
 ,4,0
 ,5,91
 ,6,1146
 ,7,2678
 ,8,1156
 ,9,1522
 ,10,2
 , ,
 ,,
 ,1,7393
 ,2,2519
 ,3,377
 ,4,0
 ,5,0
 ,6,381
 ,7,760
 ,8,383
 ,9,377
 ,10,2
 , ,
 ,,
 ,1,7365
 ,2,2523
 ,3,356
 ,4,0
 ,5,0
 ,6,0
 ,7,356
 ,8,0
 ,9,356
 ,10,1
 , ,
 ,,
 ,1,7718
 ,2,2167
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,355
 ,8,0
 ,9,355
 ,10,1
 , ,
 ,,
 ,1,8071
 ,2,1812
 ,3,302
 ,4,0
 ,5,53
 ,6,67
 ,7,9513
 ,8,8431
 ,9,1082
 ,10,2
 , ,
 ,,
 ,1,8364
 ,2,1576
 ,3,488
 ,4,0
 ,5,0
 ,6,371
 ,7,931
 ,8,443
 ,9,488
 ,10,2
 , ,
 ,,
 ,1,8346
 ,2,1459
 ,3,320
 ,4,0
 ,5,36
 ,6,518
 ,7,9582
 ,8,8728
 ,9,854
 ,10,2
 , ,
 ,,
 ,1,8214
 ,2,1673
 ,3,443
 ,4,0
 ,5,0
 ,6,304
 ,7,865
 ,8,422
 ,9,443
 ,10,2
 , ,
 ,,
 ,1,8263
 ,2,1534
 ,3,163
 ,4,0
 ,5,94
 ,6,149
 ,7,10006
 ,8,8472
 ,9,1534
 ,10,2
 , ,
 ,,
 ,1,8324
 ,2,1517
 ,3,0
 ,4,0
 ,5,0
 ,6,203
 ,7,203
 ,8,203
 ,9,0
 ,10,1
 , ,
 ,,
 ,1,8176
 ,2,1720
 ,3,355
 ,4,0
 ,5,0
 ,6,1
 ,7,356
 ,8,1
 ,9,355
 ,10,2
 , ,
 ,,
 ,1,8546
 ,2,1366
 ,3,361
 ,4,0
 ,5,0
 ,6,4
 ,7,365
 ,8,4
 ,9,361
 ,10,2
 , ,
 ,,
 ,1,8896
 ,2,1009
 ,3,354
 ,4,0
 ,5,0
 ,6,49
 ,7,9346
 ,8,8992
 ,9,354
 ,10,2
 , ,
 ,,
 ,1,9200
 ,2,704
 ,3,315
 ,4,0
 ,5,30
 ,6,136
 ,7,10277
 ,8,9573
 ,9,704
 ,10,2
 , ,
 ,,
 ,1,9437
 ,2,523
 ,3,388
 ,4,0
 ,5,9
 ,6,355
 ,7,10342
 ,8,9819
 ,9,523
 ,10,2
 , ,
 ,,
 ,1,9466
 ,2,514
 ,3,158
 ,4,0
 ,5,25
 ,6,56
 ,7,10119
 ,8,9605
 ,9,514
 ,10,2
 , ,
 ,,
 ,1,9549
 ,2,410
 ,3,354
 ,4,0
 ,5,6
 ,6,85
 ,7,10218
 ,8,9808
 ,9,410
 ,10,2
 , ,
 ,,
 ,1,9829
 ,2,140
 ,3,56
 ,4,0
 ,5,7
 ,6,1
 ,7,10034
 ,8,9894
 ,9,140
 ,10,2
 , ,
 ,,
 ,1,9893
 ,2,84
 ,3,84
 ,4,0
 ,5,0
 ,6,1207
 ,7,1323
 ,8,1239
 ,9,84
 ,10,2
 , ,
 ,,
 ,1,8763
 ,2,1207
 ,3,43
 ,4,0
 ,5,81
 ,6,1149
 ,7,2385
 ,8,1178
 ,9,1207
 ,10,2
 , ,
 ,,
 ,1,7614
 ,2,2313
 ,3,348
 ,4,0
 ,5,0
 ,6,401
 ,7,757
 ,8,409
 ,9,348
 ,10,2
 , ,
 ,,
 ,1,7527
 ,2,2384
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,355
 ,8,0
 ,9,355
 ,10,1
 , ,
 ,,
 ,1,7885
 ,2,2029
 ,3,353
 ,4,0
 ,5,0
 ,6,1
 ,7,354
 ,8,1
 ,9,353
 ,10,2
 , ,
 ,,
 ,1,8312
 ,2,1677
 ,3,150
 ,4,0
 ,5,100
 ,6,1142
 ,7,2834
 ,8,1157
 ,9,1677
 ,10,2
 , ,
 ,,
 ,1,7285
 ,2,2665
 ,3,476
 ,4,0
 ,5,0
 ,6,390
 ,7,871
 ,8,395
 ,9,476
 ,10,2
 , ,
 ,,
 ,1,7246
 ,2,2579
 ,3,358
 ,4,0
 ,5,0
 ,6,0
 ,7,358
 ,8,0
 ,9,358
 ,10,1
 , ,
 ,,
 ,1,7604
 ,2,2221
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,355
 ,8,0
 ,9,355
 ,10,1
 , ,
 ,,
 ,1,7960
 ,2,1866
 ,3,334
 ,4,0
 ,5,20
 ,6,4
 ,7,629
 ,8,4
 ,9,625
 ,10,2
 , ,
 ,,
 ,1,8345
 ,2,1556
 ,3,330
 ,4,0
 ,5,80
 ,6,1181
 ,7,2751
 ,8,1195
 ,9,1556
 ,10,2
 , ,
 ,,
 ,1,7453
 ,2,2406
 ,3,0
 ,4,0
 ,5,0
 ,6,208
 ,7,209
 ,8,209
 ,9,0
 ,10,1
 , ,
 ,,
 ,1,7299
 ,2,2614
 ,3,360
 ,4,0
 ,5,0
 ,6,0
 ,7,360
 ,8,0
 ,9,360
 ,10,1
 , ,
 ,,
 ,1,7660
 ,2,2254
 ,3,359
 ,4,0
 ,5,0
 ,6,3
 ,7,362
 ,8,3
 ,9,359
 ,10,2
 , ,
 ,,
 ,1,8010
 ,2,1898
 ,3,355
 ,4,0
 ,5,0
 ,6,0
 ,7,355
 ,8,0
 ,9,355
 ,10,1
 , ,
 ,,
 ,1,8366
 ,2,1543
 ,3,203
 ,4,0
 ,5,90
 ,6,397
 ,7,10133
 ,8,8590
 ,9,1543
 ,10,2
 , ,
 ,,
